date,I_proxy,Rt
2020-01-29,12.0,1.0
2020-01-30,12.0,1.0
2020-01-31,12.0,1.0
2020-02-01,12.0,1.0
2020-02-02,12.0,1.0
2020-02-03,0.0,1.0
2020-02-04,0.0,1.0
2020-02-05,0.0,1.0
2020-02-06,6.0,5.999999999999999
2020-02-07,6.0,1.0
2020-02-08,6.0,1.0
2020-02-09,6.0,1.0
2020-02-10,6.0,1.0
2020-02-11,0.0,1.0
2020-02-12,0.0,1.0
2020-02-13,0.0,1.0
2020-02-14,0.0,1.0
2020-02-15,0.0,1.0
2020-02-16,0.0,1.0
2020-02-17,0.0,1.0
2020-02-18,0.0,1.0
2020-02-19,0.0,1.0
2020-02-20,24.0,5.999999999999999
2020-02-21,240.0,5.5
2020-02-22,582.0,3.938144329896907
2020-02-23,1044.0,3.2126436781609193
2020-02-24,1554.0,2.640926640926641
2020-02-25,2682.0,3.102908277404922
2020-02-26,4128.0,2.7514534883720927
2020-02-27,5508.0,2.252723311546841
2020-02-28,7164.0,2.1557788944723617
2020-02-29,8892.0,1.97165991902834
2020-03-01,10200.0,1.6411764705882352
2020-03-02,12318.0,1.8597174866049682
2020-03-03,15408.0,2.002725856697819
2020-03-04,19740.0,2.0972644376899696
2020-03-05,25314.0,2.1009717942640433
2020-03-06,32034.0,2.0488855590934634
2020-03-07,37170.0,1.6908797417271995
2020-03-08,41058.0,1.4734765453748355
2020-03-09,48030.0,1.72579637726421
2020-03-10,54906.0,1.626161075292318
2020-03-11,62388.0,1.599634545104828
2020-03-12,72330.0,1.6872666943177106
2020-03-13,88242.0,1.901611477527708
2020-03-14,96012.0,1.4046369203849518
2020-03-15,98412.0,1.1219363492257042
2020-03-16,110652.0,1.553085348660666
2020-03-17,123870.0,1.5335432308064907
2020-03-18,133392.0,1.3569179560993163
2020-03-19,146286.0,1.4407120298593168
2020-03-20,166746.0,1.6135079702061819
2020-03-21,167340.0,1.0177482968806024
2020-03-22,158814.0,0.7315727832558843
2020-03-23,161268.0,1.0760845300989657
2020-03-24,162678.0,1.043337144543208
2020-03-25,159960.0,0.9150412603150788
2020-03-26,164640.0,1.1421282798833818
2020-03-27,175812.0,1.3177257525083612
2020-03-28,166398.0,0.7171240038942776
2020-03-29,148968.0,0.4149750281939746
2020-03-30,144642.0,0.8504583730866553
2020-03-31,142596.0,0.928258857190945
2020-04-01,138024.0,0.834376630151278
2020-04-02,139518.0,1.0535414785189008
2020-04-03,148134.0,1.2908177730973307
2020-04-04,139620.0,0.6951009883970778
2020-04-05,123090.0,0.3285400926151596
2020-04-06,117468.0,0.760700786597201
2020-04-07,113640.0,0.8315733896515312
2020-04-08,115710.0,1.0894477573243453
2020-04-09,121824.0,1.2509357762017337
2020-04-10,137010.0,1.554193124589446
2020-04-11,133062.0,0.851648103891419
2020-04-12,119730.0,0.44324730643948884
2020-04-13,104598.0,0.2766592095451157
2020-04-14,96156.0,0.5610258330213403
2020-04-15,89052.0,0.6011319229214391
2020-04-16,90690.0,1.0903076414158122
2020-04-17,100164.0,1.472924403977477
2020-04-18,102378.0,1.1081286995252886
2020-04-19,91038.0,0.3771831542872208
2020-04-20,85404.0,0.6701559645918224
2020-04-21,81660.0,0.7707567964731815
2020-04-22,76296.0,0.6484743630072349
2020-04-23,77322.0,1.0663459300069837
2020-04-24,85428.0,1.4744346116027531
2020-04-25,77370.0,0.4792555253974409
2020-04-26,64998.0,0.04827840856641741
2020-04-27,61242.0,0.6933477025570687
2020-04-28,57822.0,0.704264812701048
2020-04-29,55362.0,0.7778259455944511
2020-04-30,58980.0,1.3067141403865716
2020-05-01,59382.0,1.033848641002324
2020-05-02,53646.0,0.4653841852141819
2020-05-03,43236.0,-0.20385789619761296
2020-05-04,37992.0,0.3098547062539483
2020-05-05,33606.0,0.347437957507588
2020-05-06,35742.0,1.2988081248950814
2020-05-07,37950.0,1.290909090909091
2020-05-08,43206.0,1.608248854325788
2020-05-09,38868.0,0.4419573942574869
2020-05-10,31662.0,-0.1379571726359674
2020-05-11,28266.0,0.3992782848652091
2020-05-12,25422.0,0.4406419636535285
2020-05-13,22476.0,0.3446342765616658
2020-05-14,23490.0,1.2158365261813537
2020-05-15,26220.0,1.5205949656750573
2020-05-16,24618.0,0.6746283207409214
2020-05-17,20922.0,0.11671924290220836
2020-05-18,19512.0,0.6386838868388685
2020-05-19,18432.0,0.70703125
2020-05-20,17742.0,0.8055461616503212
2020-05-21,17826.0,1.023561090541905
2020-05-22,20142.0,1.5749180816204946
2020-05-23,18348.0,0.5111183780248529
2020-05-24,14910.0,-0.15291750503018098
2020-05-25,13932.0,0.6490094745908699
2020-05-26,13446.0,0.8192771084337349
2020-05-27,12474.0,0.6103896103896105
2020-05-28,13434.0,1.3573023671281823
2020-05-29,14868.0,1.4822437449556092
2020-05-30,13500.0,0.4933333333333333
2020-05-31,10794.0,-0.2534741523068371
2020-06-01,9918.0,0.55837870538415
2020-06-02,7344.0,-0.7524509803921566
2020-06-03,7176.0,0.882943143812709
2020-06-04,7632.0,1.29874213836478
2020-06-05,9408.0,1.943877551020408
2020-06-06,8364.0,0.3758967001434721
2020-06-07,8346.0,0.9892163910855499
2020-06-08,7998.0,0.7824456114028507
2020-06-09,8040.0,1.0261194029850746
2020-06-10,8094.0,1.033358042994811
2020-06-11,9570.0,1.7711598746081505
2020-06-12,11274.0,1.7557211282597125
2020-06-13,10758.0,0.7601784718349136
2020-06-14,8958.0,-0.0046885465505692725
2020-06-15,8250.0,0.5709090909090909
2020-06-16,7236.0,0.29933665008291876
2020-06-17,6846.0,0.715162138475022
2020-06-18,6960.0,1.081896551724138
